"","PRNAME","CDNAME","CDUID","value","total","proportion"
"1","Prince Edward Island","Kings",1101,0,18420,0
"2","Prince Edward Island","Prince",1103,15,44120,0.000339981867633726
"3","Prince Edward Island","Queens",1102,95,71665,0.00132561222354008
