"","PRNAME","CDNAME","CDUID","value","total","proportion"
"1","Prince Edward Island","Kings",1101,14700,18420,0.798045602605863
"2","Prince Edward Island","Prince",1103,35105,44120,0.795670897552131
"3","Prince Edward Island","Queens",1102,51250,71665,0.715132910067676
