"","PRNAME","CDNAME","CDUID","value","total","proportion"
"1","Prince Edward Island","Kings",1101,0,18420,0
"2","Prince Edward Island","Prince",1103,50,44120,0.00113327289211242
"3","Prince Edward Island","Queens",1102,120,71665,0.00167445754552431
