"","PRNAME","CDNAME","CDUID","value","total","proportion"
"1","Nunavut","Baffin",6204,0,15665,0
"2","Nunavut","Keewatin",6205,0,8305,0
"3","Nunavut","Kitikmeot",6208,0,5355,0
