"","PRNAME","CDNAME","CDUID","value","total","proportion"
"1","Nunavut","Baffin",6204,295,15665,0.018831790616023
"2","Nunavut","Keewatin",6205,95,8305,0.0114388922335942
"3","Nunavut","Kitikmeot",6208,65,5355,0.0121381886087768
