"","PRNAME","CDNAME","CDUID","value","total","proportion"
"1","Nunavut","Baffin",6204,60,15665,0.003830194701564
"2","Nunavut","Keewatin",6205,15,8305,0.00180614087898856
"3","Nunavut","Kitikmeot",6208,10,5355,0.00186741363211951
