"","PRNAME","CDNAME","CDUID","value","total","proportion"
"1","Nunavut","Baffin",6204,15,15665,0.000957548675390999
"2","Nunavut","Keewatin",6205,0,8305,0
"3","Nunavut","Kitikmeot",6208,0,5355,0
