"","PRNAME","CDNAME","CDUID","value","total","proportion"
"1","Nunavut","Baffin",6204,75,15665,0.004787743376955
"2","Nunavut","Keewatin",6205,25,8305,0.00301023479831427
"3","Nunavut","Kitikmeot",6208,15,5355,0.00280112044817927
